year,areakm,municipality,geocode_ibge,state
2019,6.65737147781768,Brejo,2102101,Maranhão
2020,5.510639461404718,Brejo,2102101,Maranhão
2021,16.571525908140266,Brejo,2102101,Maranhão
2022,14.208722186818367,Brejo,2102101,Maranhão
2023,9.276331134567908,Brejo,2102101,Maranhão
2024,19.77861454096684,Brejo,2102101,Maranhão
2000,202.7288633015841,Brejo de Areia,2102150,Maranhão
2001,0,Brejo de Areia,2102150,Maranhão
2002,0,Brejo de Areia,2102150,Maranhão
2003,0,Brejo de Areia,2102150,Maranhão
2004,0,Brejo de Areia,2102150,Maranhão
2005,0,Brejo de Areia,2102150,Maranhão
2006,0,Brejo de Areia,2102150,Maranhão
2007,0,Brejo de Areia,2102150,Maranhão
2008,0,Brejo de Areia,2102150,Maranhão
2009,0,Brejo de Areia,2102150,Maranhão
2010,0,Brejo de Areia,2102150,Maranhão
2011,0,Brejo de Areia,2102150,Maranhão
2012,0,Brejo de Areia,2102150,Maranhão
2013,0.033563863430109454,Brejo de Areia,2102150,Maranhão
2014,0,Brejo de Areia,2102150,Maranhão
2015,0,Brejo de Areia,2102150,Maranhão
2016,0,Brejo de Areia,2102150,Maranhão
2017,0.005918053028607454,Brejo de Areia,2102150,Maranhão
2018,0,Brejo de Areia,2102150,Maranhão
2019,0,Brejo de Areia,2102150,Maranhão
2020,0,Brejo de Areia,2102150,Maranhão
2021,0,Brejo de Areia,2102150,Maranhão
2022,0,Brejo de Areia,2102150,Maranhão
2023,0.07059293211330878,Brejo de Areia,2102150,Maranhão
2024,0.11157347012927422,Brejo de Areia,2102150,Maranhão
2000,94.43264881889678,Buriti,2102200,Maranhão
2001,11.973998977740946,Buriti,2102200,Maranhão
2002,11.973998977740946,Buriti,2102200,Maranhão
2003,55.4580158231228,Buriti,2102200,Maranhão
2004,55.4580158231228,Buriti,2102200,Maranhão
2005,28.74417776110724,Buriti,2102200,Maranhão
2006,28.74417776110724,Buriti,2102200,Maranhão
2007,22.567173029270904,Buriti,2102200,Maranhão
2008,22.567173029270904,Buriti,2102200,Maranhão
2009,33.53748857221653,Buriti,2102200,Maranhão
2010,33.53748857221653,Buriti,2102200,Maranhão
2011,19.495896853577456,Buriti,2102200,Maranhão
2012,19.495896853577456,Buriti,2102200,Maranhão
2013,12.601332017771767,Buriti,2102200,Maranhão
2014,24.756143315029032,Buriti,2102200,Maranhão
2015,23.972864892261892,Buriti,2102200,Maranhão
2016,25.847463039815818,Buriti,2102200,Maranhão
2017,10.403728945208117,Buriti,2102200,Maranhão
2018,21.873822200887037,Buriti,2102200,Maranhão
2019,9.559038444877332,Buriti,2102200,Maranhão
2020,15.06497018847204,Buriti,2102200,Maranhão
2021,43.59522942509069,Buriti,2102200,Maranhão
2022,17.103727452966734,Buriti,2102200,Maranhão
2023,8.723052718929619,Buriti,2102200,Maranhão
2024,13.136357158837981,Buriti,2102200,Maranhão
2000,234.6225750038743,Buriti Bravo,2102309,Maranhão
2001,28.886349730897205,Buriti Bravo,2102309,Maranhão
2002,28.886349730897205,Buriti Bravo,2102309,Maranhão
2003,20.36052231247858,Buriti Bravo,2102309,Maranhão
2004,20.36052231247858,Buriti Bravo,2102309,Maranhão
2005,29.46611279062741,Buriti Bravo,2102309,Maranhão
2006,29.46611279062741,Buriti Bravo,2102309,Maranhão
2007,33.43088457213203,Buriti Bravo,2102309,Maranhão
2008,33.43088457213203,Buriti Bravo,2102309,Maranhão
2009,19.762877343179824,Buriti Bravo,2102309,Maranhão
2010,19.762877343179824,Buriti Bravo,2102309,Maranhão
2011,21.386850621087916,Buriti Bravo,2102309,Maranhão
2012,21.386850621087916,Buriti Bravo,2102309,Maranhão
2013,53.426109622813925,Buriti Bravo,2102309,Maranhão
2014,44.26709103033331,Buriti Bravo,2102309,Maranhão
2015,28.049315190689672,Buriti Bravo,2102309,Maranhão
2016,14.176000432308607,Buriti Bravo,2102309,Maranhão
2017,10.444092373804617,Buriti Bravo,2102309,Maranhão
2018,9.239727724800508,Buriti Bravo,2102309,Maranhão
2019,6.389357579046957,Buriti Bravo,2102309,Maranhão
2020,6.334322544335757,Buriti Bravo,2102309,Maranhão
2021,27.938659518095964,Buriti Bravo,2102309,Maranhão
2022,28.802077757625696,Buriti Bravo,2102309,Maranhão
2023,37.86093486432887,Buriti Bravo,2102309,Maranhão
2024,26.140981549826286,Buriti Bravo,2102309,Maranhão
2000,404.49981495358674,Buritirana,2102358,Maranhão
2001,1.085312376074813,Buritirana,2102358,Maranhão
2002,1.085312376074813,Buritirana,2102358,Maranhão
2003,1.8629687913797055,Buritirana,2102358,Maranhão
2004,1.8629687913797055,Buritirana,2102358,Maranhão
2005,24.47721168962755,Buritirana,2102358,Maranhão
2006,24.47721168962755,Buritirana,2102358,Maranhão
2007,47.10549252178443,Buritirana,2102358,Maranhão
2008,47.10549252178443,Buritirana,2102358,Maranhão
2009,6.71880056487691,Buritirana,2102358,Maranhão
2010,6.71880056487691,Buritirana,2102358,Maranhão
2011,3.702073369016953,Buritirana,2102358,Maranhão
2012,3.702073369016953,Buritirana,2102358,Maranhão
2013,0.7239659316886558,Buritirana,2102358,Maranhão
2014,3.5635449891215494,Buritirana,2102358,Maranhão
2015,2.701120432826343,Buritirana,2102358,Maranhão
2016,2.6572138923165505,Buritirana,2102358,Maranhão
2017,1.7064513473337637,Buritirana,2102358,Maranhão
2018,1.7149436378146588,Buritirana,2102358,Maranhão
2019,4.247901891377898,Buritirana,2102358,Maranhão
2020,2.6719258810745563,Buritirana,2102358,Maranhão
2021,3.8233300104055497,Buritirana,2102358,Maranhão
2022,4.715580237594467,Buritirana,2102358,Maranhão
2023,2.424328851754816,Buritirana,2102358,Maranhão
2024,1.1061177081606859,Buritirana,2102358,Maranhão
2000,11.290471657513608,Cachoeira Grande,2102374,Maranhão
2001,2.685248478515384,Cachoeira Grande,2102374,Maranhão
2002,2.685248478515384,Cachoeira Grande,2102374,Maranhão
2003,3.2622482638881767,Cachoeira Grande,2102374,Maranhão
2004,3.2622482638881767,Cachoeira Grande,2102374,Maranhão
2005,3.3115002423709576,Cachoeira Grande,2102374,Maranhão
2006,3.3115002423709576,Cachoeira Grande,2102374,Maranhão
2007,2.7598602780306316,Cachoeira Grande,2102374,Maranhão
2008,2.7598602780306316,Cachoeira Grande,2102374,Maranhão
2009,3.7176922347360764,Cachoeira Grande,2102374,Maranhão
2010,3.7176922347360764,Cachoeira Grande,2102374,Maranhão
2011,0.3517788678289992,Cachoeira Grande,2102374,Maranhão
2012,0.3517788678289992,Cachoeira Grande,2102374,Maranhão
2013,0.45478001076965424,Cachoeira Grande,2102374,Maranhão
2014,6.247300774430957,Cachoeira Grande,2102374,Maranhão
2015,0.07111773843750503,Cachoeira Grande,2102374,Maranhão
2016,0.8091873797653836,Cachoeira Grande,2102374,Maranhão
2017,1.8941447892969225,Cachoeira Grande,2102374,Maranhão
2018,4.51290483287387,Cachoeira Grande,2102374,Maranhão
2019,0.875503787922909,Cachoeira Grande,2102374,Maranhão
2020,2.2168880816447922,Cachoeira Grande,2102374,Maranhão
2021,1.8181734039488198,Cachoeira Grande,2102374,Maranhão
2022,2.806441606471288,Cachoeira Grande,2102374,Maranhão
2023,2.1905476104164876,Cachoeira Grande,2102374,Maranhão
2024,2.789294778981015,Cachoeira Grande,2102374,Maranhão
2000,405.60191744005743,Campestre do Maranhão,2102556,Maranhão
2001,6.893484772421084,Campestre do Maranhão,2102556,Maranhão
2002,6.893484772421084,Campestre do Maranhão,2102556,Maranhão
2003,1.563787976336563,Campestre do Maranhão,2102556,Maranhão
2004,1.563787976336563,Campestre do Maranhão,2102556,Maranhão
2005,12.0285735200063,Campestre do Maranhão,2102556,Maranhão
2006,12.0285735200063,Campestre do Maranhão,2102556,Maranhão
2007,9.888290446285254,Campestre do Maranhão,2102556,Maranhão
2008,9.888290446285254,Campestre do Maranhão,2102556,Maranhão
2009,1.4662256902911253,Campestre do Maranhão,2102556,Maranhão
2010,1.4662256902911253,Campestre do Maranhão,2102556,Maranhão
2011,1.474713348052498,Campestre do Maranhão,2102556,Maranhão
2012,1.474713348052498,Campestre do Maranhão,2102556,Maranhão
2013,1.1649299278224574,Campestre do Maranhão,2102556,Maranhão
2014,3.10617773233076,Campestre do Maranhão,2102556,Maranhão
2015,2.571768239755812,Campestre do Maranhão,2102556,Maranhão
2016,2.4941390208747416,Campestre do Maranhão,2102556,Maranhão
2017,2.172146032438785,Campestre do Maranhão,2102556,Maranhão
2018,1.1130029095462557,Campestre do Maranhão,2102556,Maranhão
2019,2.4914131354798736,Campestre do Maranhão,2102556,Maranhão
2020,1.7683542223994455,Campestre do Maranhão,2102556,Maranhão
2021,4.082553544405153,Campestre do Maranhão,2102556,Maranhão
2022,0.749275569300235,Campestre do Maranhão,2102556,Maranhão
2023,1.5918835695679683,Campestre do Maranhão,2102556,Maranhão
2024,3.128465745822252,Campestre do Maranhão,2102556,Maranhão
2000,270.64822975247074,Cantanhede,2102705,Maranhão
2001,12.908038836781069,Cantanhede,2102705,Maranhão
2002,12.908038836781069,Cantanhede,2102705,Maranhão
2003,23.763474187429125,Cantanhede,2102705,Maranhão
2004,23.763474187429125,Cantanhede,2102705,Maranhão
2005,6.543958763799178,Cantanhede,2102705,Maranhão
2006,6.543958763799178,Cantanhede,2102705,Maranhão
2007,14.4733149395705,Cantanhede,2102705,Maranhão
2008,14.4733149395705,Cantanhede,2102705,Maranhão
2009,9.570941448158298,Cantanhede,2102705,Maranhão
2010,9.570941448158298,Cantanhede,2102705,Maranhão
2011,4.737308147021498,Cantanhede,2102705,Maranhão
2012,4.737308147021498,Cantanhede,2102705,Maranhão
2013,0.48997423880674285,Cantanhede,2102705,Maranhão
2014,1.9211635351478904,Cantanhede,2102705,Maranhão
2015,1.6415831246890817,Cantanhede,2102705,Maranhão
2016,0.7046897048575244,Cantanhede,2102705,Maranhão
2017,1.3404010108780489,Cantanhede,2102705,Maranhão
2018,4.300882109276443,Cantanhede,2102705,Maranhão
2019,2.8495772118014977,Cantanhede,2102705,Maranhão
2020,5.25790501710114,Cantanhede,2102705,Maranhão
2021,3.758151156221983,Cantanhede,2102705,Maranhão
2022,13.207221505991892,Cantanhede,2102705,Maranhão
2023,10.900474141562833,Cantanhede,2102705,Maranhão
2024,4.741109226065869,Cantanhede,2102705,Maranhão
2000,401.17938435059375,Capinzal do Norte,2102754,Maranhão
2001,3.6431444992633493,Capinzal do Norte,2102754,Maranhão
2002,3.6431444992633493,Capinzal do Norte,2102754,Maranhão
2003,15.194424481762171,Capinzal do Norte,2102754,Maranhão
2004,15.194424481762171,Capinzal do Norte,2102754,Maranhão
2005,6.758143070300602,Capinzal do Norte,2102754,Maranhão
2006,6.758143070300602,Capinzal do Norte,2102754,Maranhão
2007,6.750544802414819,Capinzal do Norte,2102754,Maranhão
2008,6.750544802414819,Capinzal do Norte,2102754,Maranhão
2009,2.3355227998410193,Capinzal do Norte,2102754,Maranhão
2010,2.3355227998410193,Capinzal do Norte,2102754,Maranhão
2011,1.5671485557898606,Capinzal do Norte,2102754,Maranhão
2012,1.5671485557898606,Capinzal do Norte,2102754,Maranhão
2013,0.021306729144958778,Capinzal do Norte,2102754,Maranhão
2014,0.03261265554950134,Capinzal do Norte,2102754,Maranhão
2015,1.7739425437447727,Capinzal do Norte,2102754,Maranhão
2016,0.3230488377071985,Capinzal do Norte,2102754,Maranhão
2017,0.2169693405333991,Capinzal do Norte,2102754,Maranhão
2018,0.9183104565007346,Capinzal do Norte,2102754,Maranhão
2019,1.0209477423332285,Capinzal do Norte,2102754,Maranhão
2020,0.5790980974934836,Capinzal do Norte,2102754,Maranhão
2021,1.1086998644977244,Capinzal do Norte,2102754,Maranhão
2022,1.6817877122815441,Capinzal do Norte,2102754,Maranhão
2023,1.7513551210525597,Capinzal do Norte,2102754,Maranhão
2024,1.5539225136218415,Capinzal do Norte,2102754,Maranhão
2000,273.44947283587413,Carolina,2102804,Maranhão
2001,35.98837788056967,Carolina,2102804,Maranhão
2002,35.98837788056967,Carolina,2102804,Maranhão
2003,58.23929132061797,Carolina,2102804,Maranhão
2004,58.23929132061797,Carolina,2102804,Maranhão
2005,100.1888532845678,Carolina,2102804,Maranhão
2006,100.1888532845678,Carolina,2102804,Maranhão
2007,35.381264029817075,Carolina,2102804,Maranhão
2008,35.381264029817075,Carolina,2102804,Maranhão
2009,29.792113441870207,Carolina,2102804,Maranhão
2010,29.792113441870207,Carolina,2102804,Maranhão
2011,36.63004526338014,Carolina,2102804,Maranhão
2012,36.63004526338014,Carolina,2102804,Maranhão
2013,52.01915838027909,Carolina,2102804,Maranhão
2014,56.45225930394717,Carolina,2102804,Maranhão
2015,85.74666298220791,Carolina,2102804,Maranhão
2016,49.22831714505184,Carolina,2102804,Maranhão
2017,37.737580069822506,Carolina,2102804,Maranhão
2018,41.064552621135135,Carolina,2102804,Maranhão
2019,39.05818752564145,Carolina,2102804,Maranhão
2020,52.21325470837748,Carolina,2102804,Maranhão
2021,54.3990765058195,Carolina,2102804,Maranhão
2022,140.8250194067035,Carolina,2102804,Maranhão
2023,91.16487170872003,Carolina,2102804,Maranhão
2024,61.70480946322099,Carolina,2102804,Maranhão
2000,404.8094612856398,Caxias,2103000,Maranhão
2001,56.26384875022363,Caxias,2103000,Maranhão
2002,56.26384875022363,Caxias,2103000,Maranhão
2003,68.7009555279874,Caxias,2103000,Maranhão
2004,68.7009555279874,Caxias,2103000,Maranhão
2005,65.695883895034,Caxias,2103000,Maranhão
2006,65.695883895034,Caxias,2103000,Maranhão
2007,61.32406188441622,Caxias,2103000,Maranhão
2008,61.32406188441622,Caxias,2103000,Maranhão
2009,41.617674060145774,Caxias,2103000,Maranhão
2010,41.617674060145774,Caxias,2103000,Maranhão
2011,28.510593335506357,Caxias,2103000,Maranhão
2012,28.510593335506357,Caxias,2103000,Maranhão
2013,22.353677963754414,Caxias,2103000,Maranhão
2014,32.436763454895505,Caxias,2103000,Maranhão
2015,30.950329428416474,Caxias,2103000,Maranhão
2016,18.27491756811511,Caxias,2103000,Maranhão
2017,25.072154841113896,Caxias,2103000,Maranhão
2018,46.16113616620159,Caxias,2103000,Maranhão
2019,23.67044483687264,Caxias,2103000,Maranhão
2020,46.337934490728905,Caxias,2103000,Maranhão
2021,81.20181457032594,Caxias,2103000,Maranhão
2022,90.8111199059457,Caxias,2103000,Maranhão
2023,147.46608721149622,Caxias,2103000,Maranhão
2024,99.41475015871812,Caxias,2103000,Maranhão
2000,120.03837210086786,Chapadinha,2103208,Maranhão
2001,19.62686414264154,Chapadinha,2103208,Maranhão
2002,19.62686414264154,Chapadinha,2103208,Maranhão
2003,30.106926215112143,Chapadinha,2103208,Maranhão
2004,30.106926215112143,Chapadinha,2103208,Maranhão
2005,30.094637354072102,Chapadinha,2103208,Maranhão
2006,30.094637354072102,Chapadinha,2103208,Maranhão
2007,27.94719626347999,Chapadinha,2103208,Maranhão
2008,27.94719626347999,Chapadinha,2103208,Maranhão
2009,22.86485180806657,Chapadinha,2103208,Maranhão
2010,22.86485180806657,Chapadinha,2103208,Maranhão
2011,31.51779061425511,Chapadinha,2103208,Maranhão
2012,31.51779061425511,Chapadinha,2103208,Maranhão
2013,12.767984161312462,Chapadinha,2103208,Maranhão
2014,23.191287669933804,Chapadinha,2103208,Maranhão
2015,20.60208583449489,Chapadinha,2103208,Maranhão
2016,18.656730048793698,Chapadinha,2103208,Maranhão
2017,20.94408422075738,Chapadinha,2103208,Maranhão
2018,27.750378481099904,Chapadinha,2103208,Maranhão
2019,13.39259538184399,Chapadinha,2103208,Maranhão
2020,20.72872373863454,Chapadinha,2103208,Maranhão
2021,25.010998239280696,Chapadinha,2103208,Maranhão
2022,52.813538725011426,Chapadinha,2103208,Maranhão
2023,56.947779549078824,Chapadinha,2103208,Maranhão
2024,42.701729172099476,Chapadinha,2103208,Maranhão
2000,22.57500758220793,Cidelândia,2103257,Maranhão
2001,0.3783517107049392,Cidelândia,2103257,Maranhão
2002,0.3783517107049392,Cidelândia,2103257,Maranhão
2003,0.640944381856553,Cidelândia,2103257,Maranhão
2004,0.640944381856553,Cidelândia,2103257,Maranhão
2005,0.39130207000675166,Cidelândia,2103257,Maranhão
2006,0.39130207000675166,Cidelândia,2103257,Maranhão
2007,0.2977618523263757,Cidelândia,2103257,Maranhão
2008,0.2977618523263757,Cidelândia,2103257,Maranhão
2009,0.19726316026632973,Cidelândia,2103257,Maranhão
2010,0.19726316026632973,Cidelândia,2103257,Maranhão
2011,0.08039114396920265,Cidelândia,2103257,Maranhão
2012,0.08039114396920265,Cidelândia,2103257,Maranhão
2013,0.4207592367956682,Cidelândia,2103257,Maranhão
2014,0.12252331180295903,Cidelândia,2103257,Maranhão
2015,0,Cidelândia,2103257,Maranhão
2016,0.18557155275065126,Cidelândia,2103257,Maranhão
2017,0,Cidelândia,2103257,Maranhão
2018,0.2460765420280086,Cidelândia,2103257,Maranhão
2019,0.11941006809096513,Cidelândia,2103257,Maranhão
2020,0.9511097790220185,Cidelândia,2103257,Maranhão
2021,0.08328950993080388,Cidelândia,2103257,Maranhão
2022,2.3323934869514598,Cidelândia,2103257,Maranhão
2023,2.128866838522181,Cidelândia,2103257,Maranhão
2024,0.014188130286321043,Cidelândia,2103257,Maranhão
2000,1459.1231079669597,Codó,2103307,Maranhão
2001,50.3757082522118,Codó,2103307,Maranhão
2002,50.3757082522118,Codó,2103307,Maranhão
2003,101.04717686719522,Codó,2103307,Maranhão
2004,101.04717686719522,Codó,2103307,Maranhão
2005,67.7271273713549,Codó,2103307,Maranhão
2006,67.7271273713549,Codó,2103307,Maranhão
2007,66.04670534228093,Codó,2103307,Maranhão
2008,66.04670534228093,Codó,2103307,Maranhão
2009,50.95394336749129,Codó,2103307,Maranhão
2010,50.95394336749129,Codó,2103307,Maranhão
2011,27.567359390472333,Codó,2103307,Maranhão
2012,27.567359390472333,Codó,2103307,Maranhão
2013,21.98851149816701,Codó,2103307,Maranhão
2014,32.04418033963736,Codó,2103307,Maranhão
2015,41.37193608511811,Codó,2103307,Maranhão
2016,13.511206681890592,Codó,2103307,Maranhão
2017,45.62727970413063,Codó,2103307,Maranhão
2018,51.606549187355526,Codó,2103307,Maranhão
2019,37.73469487244721,Codó,2103307,Maranhão
2020,21.371713276497648,Codó,2103307,Maranhão
2021,62.2337558087489,Codó,2103307,Maranhão
2022,66.25397701801833,Codó,2103307,Maranhão
2023,56.98003258716409,Codó,2103307,Maranhão
2024,49.49280664608939,Codó,2103307,Maranhão
2000,83.31926382921338,Coelho Neto,2103406,Maranhão
2001,6.27411303469777,Coelho Neto,2103406,Maranhão
2002,6.27411303469777,Coelho Neto,2103406,Maranhão
2003,31.53731763779488,Coelho Neto,2103406,Maranhão
2004,31.53731763779488,Coelho Neto,2103406,Maranhão
2005,16.071812801597126,Coelho Neto,2103406,Maranhão
2006,16.071812801597126,Coelho Neto,2103406,Maranhão
2007,8.377035886337564,Coelho Neto,2103406,Maranhão
2008,8.377035886337564,Coelho Neto,2103406,Maranhão
2009,11.242907138591969,Coelho Neto,2103406,Maranhão
2010,11.242907138591969,Coelho Neto,2103406,Maranhão
2011,4.7449714607045825,Coelho Neto,2103406,Maranhão
2012,4.7449714607045825,Coelho Neto,2103406,Maranhão
2013,1.3084563491168149,Coelho Neto,2103406,Maranhão
2014,6.776863492337603,Coelho Neto,2103406,Maranhão
2015,3.6327254977999206,Coelho Neto,2103406,Maranhão
2016,5.099296003057354,Coelho Neto,2103406,Maranhão
2017,4.789165542823375,Coelho Neto,2103406,Maranhão
2018,9.815400581165761,Coelho Neto,2103406,Maranhão
2019,4.282703999966028,Coelho Neto,2103406,Maranhão
2020,4.366658737472667,Coelho Neto,2103406,Maranhão
2021,6.813902941007811,Coelho Neto,2103406,Maranhão
2022,7.868761052741141,Coelho Neto,2103406,Maranhão
2023,6.137037302608052,Coelho Neto,2103406,Maranhão
2024,19.019192561068937,Coelho Neto,2103406,Maranhão
2000,242.23032888053106,Colinas,2103505,Maranhão
2001,38.79053264181043,Colinas,2103505,Maranhão
2002,38.79053264181043,Colinas,2103505,Maranhão
2003,39.42837662039599,Colinas,2103505,Maranhão
2004,39.42837662039599,Colinas,2103505,Maranhão
2005,55.388218569346655,Colinas,2103505,Maranhão
2006,55.388218569346655,Colinas,2103505,Maranhão
2007,55.52542952821301,Colinas,2103505,Maranhão
